"list_name","name","label","genus","g_cat"
"species_list","10544.0","aestivum","27238.0","H-L"
"species_list","22170.0","sp.","27238.0","H-L"
"species_list","10573.0","minor","27242.0","H-L"
"species_list","21998.0","sp.","27242.0","H-L"
"species_list","10236.0","fulva","27270.0","H-L"
"species_list","10253.0","lilioasphodelus","27270.0","H-L"
"species_list","21734.0","sp.","27270.0","H-L"
"species_list","21605.0","sp.","27276.0","H-L"
"species_list","10427.0","virginica","27276.0","H-L"
"species_list","10428.0","virginica cv. Henry's Garnet","27276.0","H-L"
"species_list","10429.0","virginica cv. Merlot","27276.0","H-L"
"species_list","10331.0","adpressum","27279.0","H-L"
"species_list","10336.0","boreale","27279.0","H-L"
"species_list","10339.0","canadense","27279.0","H-L"
"species_list","10341.0","crux-andreae","27279.0","H-L"
"species_list","10343.0","dissimulatum","27279.0","H-L"
"species_list","10344.0","drummondii","27279.0","H-L"
"species_list","10347.0","gentianoides","27279.0","H-L"
"species_list","10348.0","gymnanthum","27279.0","H-L"
"species_list","10351.0","hypericoides ssp. multicaule","27279.0","H-L"
"species_list","10354.0","mutilum","27279.0","H-L"
"species_list","10355.0","perforatum","27279.0","H-L"
"species_list","10357.0","prolificum","27279.0","H-L"
"species_list","10359.0","punctatum","27279.0","H-L"
"species_list","21627.0","sp.","27279.0","H-L"
"species_list","10349.0","hirsuta","27296.0","H-L"
"species_list","21506.0","sp.","27296.0","H-L"
"species_list","11024.0","claytonii","1931.0","M-O"
"species_list","11026.0","longistylis","1931.0","M-O"
"species_list","22152.0","sp.","1931.0","M-O"
"species_list","11036.0","rigidior","1932.0","M-O"
"species_list","22106.0","sp.","1932.0","M-O"
"species_list","11013.0","aquaticum","2838.0","M-O"
"species_list","21386.0","sp.","2838.0","M-O"
"species_list","10977.0","acuminata","3587.0","M-O"
"species_list","22328.0","sp.","3587.0","M-O"
"species_list","11000.0","rigidum var. rigidum","4161.0","M-O"
"species_list","22377.0","sp.","4161.0","M-O"
"species_list","10781.0","discoidea","5092.0","M-O"
"species_list","21502.0","sp.","5092.0","M-O"
"species_list","10871.0","scandens","5680.0","M-O"
"species_list","21964.0","sp.","5680.0","M-O"
"species_list","10803.0","repens","5753.0","M-O"
"species_list","22371.0","sp.","5753.0","M-O"
"species_list","10922.0","discolor","6243.0","M-O"
"species_list","10925.0","laxa","6243.0","M-O"
"species_list","10926.0","macrosperma","6243.0","M-O"
"species_list","10929.0","scorpioides","6243.0","M-O"
"species_list","21681.0","sp.","6243.0","M-O"
"species_list","10932.0","stricta","6243.0","M-O"
"species_list","10934.0","verna","6243.0","M-O"
"species_list","21697.0","sp.","6274.0","M-O"
"species_list","10854.0","virginica","6274.0","M-O"
"species_list","10866.0","perfoliatum","6466.0","M-O"
"species_list","22298.0","sp.","6466.0","M-O"
"species_list","10945.0","microphyllum","6861.0","M-O"
"species_list","10946.0","officinale","6861.0","M-O"
"species_list","21553.0","sp.","6861.0","M-O"
"species_list","11010.0","humifusa","7348.0","M-O"
"species_list","21310.0","sp.","7348.0","M-O"
"species_list","10861.0","michauxii","7676.0","M-O"
"species_list","22370.0","sp.","7676.0","M-O"
"species_list","10919.0","aquaticum","7787.0","M-O"
"species_list","21381.0","sp.","7787.0","M-O"
"species_list","21387.0","sp.","8540.0","M-O"
"species_list","10975.0","sylvatica","8540.0","M-O"
"species_list","11030.0","arboreum","9648.0","M-O"
"species_list","21892.0","sp.","9648.0","M-O"
"species_list","10833.0","lupulina","11422.0","M-O"
"species_list","10847.0","sativa","11422.0","M-O"
"species_list","21670.0","sp.","11422.0","M-O"
"species_list","10838.0","officinalis","11446.0","M-O"
"species_list","22063.0","sp.","11446.0","M-O"
"species_list","21985.0","sp.","11816.0","M-O"
"species_list","10976.0","virginica","11816.0","M-O"
"species_list","10920.0","aquaticum","12261.0","M-O"
"species_list","10923.0","heterophyllum","12261.0","M-O"
"species_list","21994.0","sp.","12261.0","M-O"
"species_list","10931.0","spicatum","12261.0","M-O"
"species_list","10933.0","tenellum","12261.0","M-O"
"species_list","10825.0","cordata","12973.0","M-O"
"species_list","21613.0","sp.","12973.0","M-O"
"species_list","10822.0","arvensis","13048.0","M-O"
"species_list","10843.0","piperita","13048.0","M-O"
"species_list","22235.0","sp.","13048.0","M-O"
"species_list","10850.0","spicata","13048.0","M-O"
"species_list","10879.0","clinopodia","13050.0","M-O"
"species_list","10880.0","didyma","13050.0","M-O"
"species_list","10881.0","didyma cv. Dark Ponticum","13050.0","M-O"
"species_list","10882.0","didyma cv. Gardenview Scarlet","13050.0","M-O"
"species_list","10883.0","didyma cv. Jacob Cline","13050.0","M-O"
"species_list","10884.0","didyma cv. Raspberry Wine","13050.0","M-O"
"species_list","10886.0","fistulosa","13050.0","M-O"
"species_list","10887.0","fistulosa cv. Claire Grace","13050.0","M-O"
"species_list","10898.0","punctata","13050.0","M-O"
"species_list","21684.0","sp.","13050.0","M-O"
"species_list","10953.0","cataria","13051.0","M-O"
"species_list","22175.0","sp.","13051.0","M-O"
"species_list","10769.0","acuminata","13721.0","M-O"
"species_list","10783.0","× cv. Galaxy","13721.0","M-O"
"species_list","10782.0","sp.","13721.0","M-O"
"species_list","10812.0","tripetala","13721.0","M-O"
"species_list","10816.0","virginiana","13721.0","M-O"
"species_list","10792.0","moschata","14105.0","M-O"
"species_list","10793.0","neglecta","14105.0","M-O"
"species_list","21739.0","sp.","14105.0","M-O"
"species_list","10800.0","quadrifolia","14240.0","M-O"
"species_list","21907.0","sp.","14240.0","M-O"
"species_list","10824.0","canadense","14813.0","M-O"
"species_list","21919.0","sp.","14813.0","M-O"
"species_list","21655.0","sp.","14852.0","M-O"
"species_list","10852.0","trifoliata","14852.0","M-O"
"species_list","10974.0","peltata","14853.0","M-O"
"species_list","21395.0","sp.","14853.0","M-O"
"species_list","21820.0","sp.","14869.0","M-O"
"species_list","10901.0","verticillata","14869.0","M-O"
"species_list","10874.0","alba","15053.0","M-O"
"species_list","10899.0","rubra","15053.0","M-O"
"species_list","21968.0","sp.","15053.0","M-O"
"species_list","10796.0","pomifera","15058.0","M-O"
"species_list","21857.0","sp.","15058.0","M-O"
"species_list","10897.0","pensylvanica","15079.0","M-O"
"species_list","22318.0","sp.","15079.0","M-O"
"species_list","10954.0","lutea","15416.0","M-O"
"species_list","21371.0","sp.","15416.0","M-O"
"species_list","10865.0","nyctaginea","15473.0","M-O"
"species_list","21933.0","sp.","15473.0","M-O"
"species_list","10972.0","odorata","15489.0","M-O"
"species_list","22089.0","sp.","15489.0","M-O"
"species_list","10965.0","lutea","15492.0","M-O"
"species_list","21976.0","sp.","15492.0","M-O"
"species_list","10980.0","biennis","15744.0","M-O"
"species_list","10993.0","× cv. Cold Crick","15744.0","M-O"
"species_list","10985.0","fruticosa ssp. fruticosa","15744.0","M-O"
"species_list","10986.0","fruticosa ssp. tetragona","15744.0","M-O"
"species_list","10987.0","gaura","15744.0","M-O"
"species_list","10991.0","laciniata","15744.0","M-O"
"species_list","10996.0","parviflora","15744.0","M-O"
"species_list","10997.0","perennis","15744.0","M-O"
"species_list","10992.0","sp.","15744.0","M-O"
"species_list","11011.0","pusillum","15770.0","M-O"
"species_list","22044.0","sp.","15770.0","M-O"
"species_list","11012.0","vulgatum","15770.0","M-O"
"species_list","21273.0","sp.","17525.0","M-O"
"species_list","10814.0","unifolia","17525.0","M-O"
"species_list","11016.0","minor","17670.0","M-O"
"species_list","22091.0","sp.","17670.0","M-O"
"species_list","11021.0","uniflora","17670.0","M-O"
"species_list","11023.0","cinnamomea","17710.0","M-O"
"species_list","11025.0","claytoniana","17710.0","M-O"
"species_list","11027.0","regalis","17710.0","M-O"
"species_list","22167.0","sp.","17710.0","M-O"
"species_list","11033.0","dillenii","17725.0","M-O"
"species_list","11035.0","montana","17725.0","M-O"
"species_list","22074.0","sp.","17725.0","M-O"
"species_list","11037.0","stricta","17725.0","M-O"
"species_list","11038.0","violacea","17725.0","M-O"
"species_list","10778.0","cordata","17763.0","M-O"
"species_list","21999.0","sp.","17763.0","M-O"
"species_list","10872.0","sinensis","18903.0","M-O"
"species_list","21726.0","sp.","18903.0","M-O"
"species_list","10836.0","mutica","19224.0","M-O"
"species_list","10837.0","nitens","19224.0","M-O"
"species_list","22122.0","sp.","19224.0","M-O"
"species_list","21826.0","sp.","19302.0","M-O"
"species_list","10873.0","vimineum","19302.0","M-O"
"species_list","10906.0","frondosa","19427.0","M-O"
"species_list","10908.0","glomerata","19427.0","M-O"
"species_list","10910.0","mexicana","19427.0","M-O"
"species_list","10913.0","schreberi","19427.0","M-O"
"species_list","10914.0","sobolifera","19427.0","M-O"
"species_list","22165.0","sp.","19427.0","M-O"
"species_list","10915.0","sylvatica","19427.0","M-O"
"species_list","10916.0","tenuiflora","19427.0","M-O"
"species_list","10927.0","minimus","20330.0","M-O"
"species_list","21276.0","sp.","20330.0","M-O"
"species_list","10868.0","repens","21667.0","M-O"
"species_list","21439.0","sp.","21667.0","M-O"
"species_list","22149.0","sp.","21671.0","M-O"
"species_list","11001.0","uniflora","21671.0","M-O"
"species_list","10857.0","diphylla","22736.0","M-O"
"species_list","21952.0","sp.","22736.0","M-O"
"species_list","10779.0","coronaria","26572.0","M-O"
"species_list","10788.0","× cv. Centurion","26572.0","M-O"
"species_list","10789.0","× cv. Donald Wyman","26572.0","M-O"
"species_list","10798.0","pumila","26572.0","M-O"
"species_list","10787.0","sp.","26572.0","M-O"
"species_list","10791.0","miquelii","26845.0","M-O"
"species_list","21850.0","sp.","26845.0","M-O"
"species_list","10964.0","canadensis","26860.0","M-O"
"species_list","22059.0","sp.","26860.0","M-O"
"species_list","22223.0","sp.","27192.0","M-O"
"species_list","10853.0","virginiana","27192.0","M-O"
"species_list","10890.0","hypopitys","27207.0","M-O"
"species_list","21459.0","sp.","27207.0","M-O"
"species_list","10900.0","uniflora","27207.0","M-O"
"species_list","11019.0","secunda","27210.0","M-O"
"species_list","21382.0","sp.","27210.0","M-O"
"species_list","10855.0","alatus","27215.0","M-O"
"species_list","10869.0","ringens","27215.0","M-O"
"species_list","21879.0","sp.","27215.0","M-O"
"species_list","10903.0","botryoides","27223.0","M-O"
"species_list","10911.0","neglectum","27223.0","M-O"
"species_list","21272.0","sp.","27223.0","M-O"
"species_list","10831.0","lineare var. lineare","27236.0","M-O"
"species_list","10832.0","lineare var. pectinatum","27236.0","M-O"
"species_list","21591.0","sp.","27236.0","M-O"
"species_list","10948.0","pseudonarcissus","27243.0","M-O"
"species_list","10949.0","sp.","27243.0","M-O"
"species_list","10940.0","gracillima","27280.0","M-O"
"species_list","10944.0","minor","27280.0","M-O"
"species_list","21782.0","sp.","27280.0","M-O"
"species_list","11006.0","sensibilis","27281.0","M-O"
"species_list","22233.0","sp.","27281.0","M-O"
"species_list","11017.0","nutans","27285.0","M-O"
"species_list","22225.0","sp.","27285.0","M-O"
"species_list","11020.0","umbellatum","27285.0","M-O"
"species_list","10776.0","canadense","27286.0","M-O"
"species_list","10802.0","racemosum ssp. racemosum","27286.0","M-O"
"species_list","22052.0","sp.","27286.0","M-O"
"species_list","10808.0","stellatum","27286.0","M-O"
"species_list","21565.0","sp.","27287.0","M-O"
"species_list","11029.0","virginiana","27287.0","M-O"
"species_list","10777.0","carolinensis","27291.0","M-O"
"species_list","10794.0","obliqua","27291.0","M-O"
"species_list","21457.0","sp.","27291.0","M-O"
"species_list","22174.0","sp.","27304.0","M-O"
"species_list","10807.0","struthiopteris","27304.0","M-O"
"species_list","22382.0","sp.","27496.0","other"
"species_list","11722.0","caroliniensis","391.0","P-R"
"species_list","21521.0","sp.","391.0","P-R"
"species_list","11794.0","strepens","391.0","P-R"
"species_list","11617.0","aromatica var. aromatica","1131.0","P-R"
"species_list","11627.0","copallinum","1131.0","P-R"
"species_list","11635.0","glabra","1131.0","P-R"
"species_list","21610.0","sp.","1131.0","P-R"
"species_list","11666.0","typhina","1131.0","P-R"
"species_list","11102.0","sativa","1847.0","P-R"
"species_list","21450.0","sp.","1847.0","P-R"
"species_list","11273.0","saxifraga","1849.0","P-R"
"species_list","22185.0","sp.","1849.0","P-R"
"species_list","11507.0","capillaceum","1933.0","P-R"
"species_list","21345.0","sp.","1933.0","P-R"
"species_list","22270.0","sp.","2862.0","P-R"
"species_list","11147.0","virginica","2862.0","P-R"
"species_list","22239.0","sp.","2911.0","P-R"
"species_list","11280.0","ternata","2911.0","P-R"
"species_list","11093.0","quinquefolius","3016.0","P-R"
"species_list","22169.0","sp.","3016.0","P-R"
"species_list","11110.0","trifolius","3016.0","P-R"
"species_list","11503.0","obtusifolium ssp. obtusifolium","3879.0","P-R"
"species_list","22365.0","sp.","3879.0","P-R"
"species_list","11043.0","anonyma","4116.0","P-R"
"species_list","11048.0","aurea","4116.0","P-R"
"species_list","11083.0","obovata","4116.0","P-R"
"species_list","11086.0","paupercula","4116.0","P-R"
"species_list","22306.0","sp.","4116.0","P-R"
"species_list","11109.0","tomentosa","4116.0","P-R"
"species_list","11304.0","odorata","4535.0","P-R"
"species_list","22036.0","sp.","4535.0","P-R"
"species_list","11518.0","carolinianus","4679.0","P-R"
"species_list","21326.0","sp.","4679.0","P-R"
"species_list","11340.0","canadensis","4958.0","P-R"
"species_list","22229.0","sp.","4958.0","P-R"
"species_list","11453.0","alba","5104.0","P-R"
"species_list","11454.0","altissima","5104.0","P-R"
"species_list","11483.0","serpentaria","5104.0","P-R"
"species_list","21637.0","sp.","5104.0","P-R"
"species_list","11488.0","trifoliolata","5104.0","P-R"
"species_list","11736.0","fulgida var. fulgida","5106.0","P-R"
"species_list","11743.0","hirta","5106.0","P-R"
"species_list","11752.0","laciniata","5106.0","P-R"
"species_list","21816.0","sp.","5106.0","P-R"
"species_list","11402.0","peltatum","5767.0","P-R"
"species_list","21549.0","sp.","5767.0","P-R"
"species_list","11601.0","raphanistrum","6738.0","P-R"
"species_list","21851.0","sp.","6738.0","P-R"
"species_list","11698.0","palustris","6825.0","P-R"
"species_list","21422.0","sp.","6825.0","P-R"
"species_list","21699.0","sp.","7036.0","P-R"
"species_list","11107.0","terminalis","7036.0","P-R"
"species_list","11051.0","canadensis","7785.0","P-R"
"species_list","11060.0","fastigiata","7785.0","P-R"
"species_list","21333.0","sp.","7785.0","P-R"
"species_list","11144.0","prolifera","7802.0","P-R"
"species_list","21596.0","sp.","7802.0","P-R"
"species_list","11612.0","alba","9248.0","P-R"
"species_list","11621.0","capitellata","9248.0","P-R"
"species_list","11636.0","globularis","9248.0","P-R"
"species_list","11647.0","macrostachya","9248.0","P-R"
"species_list","11661.0","scirpoides","9248.0","P-R"
"species_list","22019.0","sp.","9248.0","P-R"
"species_list","11504.0","aquilinum","9299.0","P-R"
"species_list","21981.0","sp.","9299.0","P-R"
"species_list","11314.0","acrostichoides","9475.0","P-R"
"species_list","21366.0","sp.","9475.0","P-R"
"species_list","11614.0","arborescens","9691.0","P-R"
"species_list","11618.0","atlanticum","9691.0","P-R"
"species_list","11646.0","maximum","9691.0","P-R"
"species_list","11655.0","periclymenoides","9691.0","P-R"
"species_list","21348.0","sp.","9691.0","P-R"
"species_list","11669.0","viscosum","9691.0","P-R"
"species_list","11516.0","montana var. lobata","11207.0","P-R"
"species_list","21470.0","sp.","11207.0","P-R"
"species_list","11223.0","polystachios","11427.0","P-R"
"species_list","21574.0","sp.","11427.0","P-R"
"species_list","11690.0","hispida","11432.0","P-R"
"species_list","11702.0","pseudoacacia","11432.0","P-R"
"species_list","21595.0","sp.","11432.0","P-R"
"species_list","21380.0","sp.","11450.0","P-R"
"species_list","11662.0","tomentosa","11450.0","P-R"
"species_list","11546.0","alba","11688.0","P-R"
"species_list","11547.0","bicolor","11688.0","P-R"
"species_list","11548.0","coccinea","11688.0","P-R"
"species_list","11551.0","falcata","11688.0","P-R"
"species_list","11555.0","ilicifolia","11688.0","P-R"
"species_list","11556.0","imbricaria","11688.0","P-R"
"species_list","11559.0","lyrata","11688.0","P-R"
"species_list","11561.0","marilandica","11688.0","P-R"
"species_list","11562.0","michauxii","11688.0","P-R"
"species_list","11563.0","montana","11688.0","P-R"
"species_list","11564.0","muehlenbergii","11688.0","P-R"
"species_list","11565.0","nigra","11688.0","P-R"
"species_list","11566.0","palustris","11688.0","P-R"
"species_list","11568.0","phellos","11688.0","P-R"
"species_list","11571.0","rubra","11688.0","P-R"
"species_list","11550.0","sp.","11688.0","P-R"
"species_list","11575.0","stellata","11688.0","P-R"
"species_list","11576.0","velutina","11688.0","P-R"
"species_list","11670.0","americanum","12224.0","P-R"
"species_list","11673.0","cynosbati","12224.0","P-R"
"species_list","11675.0","hirtellum","12224.0","P-R"
"species_list","11678.0","rotundifolium","12224.0","P-R"
"species_list","11679.0","rubrum","12224.0","P-R"
"species_list","21922.0","sp.","12224.0","P-R"
"species_list","11682.0","uva-crispa var. sativum","12224.0","P-R"
"species_list","11476.0","palustris","12262.0","P-R"
"species_list","11478.0","pectinata","12262.0","P-R"
"species_list","21433.0","sp.","12262.0","P-R"
"species_list","11189.0","sp.","12347.0","P-R"
"species_list","21810.0","sp.","12960.0","P-R"
"species_list","11241.0","virginiana","12960.0","P-R"
"species_list","11242.0","virginiana cv. Alba Nana","12960.0","P-R"
"species_list","11243.0","virginiana cv. Miss Manners","12960.0","P-R"
"species_list","11244.0","virginiana cv. Variegata","12960.0","P-R"
"species_list","11245.0","virginiana cv. Vivid","12960.0","P-R"
"species_list","11133.0","frutescens","13054.0","P-R"
"species_list","22211.0","sp.","13054.0","P-R"
"species_list","21550.0","sp.","13057.0","P-R"
"species_list","11493.0","vulgaris","13057.0","P-R"
"species_list","11525.0","clinopodioides","13076.0","P-R"
"species_list","11531.0","incanum","13076.0","P-R"
"species_list","11534.0","muticum","13076.0","P-R"
"species_list","11538.0","setosum","13076.0","P-R"
"species_list","11526.0","sp.","13076.0","P-R"
"species_list","11539.0","tenuifolium","13076.0","P-R"
"species_list","11540.0","torrei","13076.0","P-R"
"species_list","11542.0","verticillatum var. pilosum","13076.0","P-R"
"species_list","11543.0","verticillatum var. verticillatum","13076.0","P-R"
"species_list","11544.0","virginianum","13076.0","P-R"
"species_list","11703.0","ramosior","13686.0","P-R"
"species_list","21541.0","sp.","13686.0","P-R"
"species_list","11645.0","mariana","14537.0","P-R"
"species_list","11649.0","mariana var. ventricosa","14537.0","P-R"
"species_list","11633.0","sp.","14537.0","P-R"
"species_list","11668.0","virginica","14537.0","P-R"
"species_list","11396.0","ophioglossoides","17087.0","P-R"
"species_list","21861.0","sp.","17087.0","P-R"
"species_list","11284.0","blephariglottis","17390.0","P-R"
"species_list","11287.0","ciliaris","17390.0","P-R"
"species_list","11288.0","clavellata","17390.0","P-R"
"species_list","11290.0","cristata","17390.0","P-R"
"species_list","11293.0","flava var. herbiola","17390.0","P-R"
"species_list","11301.0","lacera","17390.0","P-R"
"species_list","11307.0","orbiculata","17390.0","P-R"
"species_list","11309.0","peramoena","17390.0","P-R"
"species_list","21293.0","sp.","17390.0","P-R"
"species_list","11059.0","dubium","17755.0","P-R"
"species_list","21832.0","sp.","17755.0","P-R"
"species_list","11075.0","incarnata","17814.0","P-R"
"species_list","11078.0","lutea","17814.0","P-R"
"species_list","21774.0","sp.","17814.0","P-R"
"species_list","11150.0","americana","17955.0","P-R"
"species_list","21935.0","sp.","17955.0","P-R"
"species_list","11252.0","sp.","18003.0","P-R"
"species_list","11254.0","echinata","18009.0","P-R"
"species_list","11268.0","pungens","18009.0","P-R"
"species_list","11271.0","rigida","18009.0","P-R"
"species_list","11265.0","sp.","18009.0","P-R"
"species_list","11276.0","strobus","18009.0","P-R"
"species_list","11278.0","sylvestris","18009.0","P-R"
"species_list","11279.0","taeda","18009.0","P-R"
"species_list","11282.0","virginiana","18009.0","P-R"
"species_list","11283.0","aristata","18054.0","P-R"
"species_list","11300.0","lanceolata","18054.0","P-R"
"species_list","11302.0","major","18054.0","P-R"
"species_list","11311.0","pusilla","18054.0","P-R"
"species_list","11312.0","rugelii","18054.0","P-R"
"species_list","21311.0","sp.","18054.0","P-R"
"species_list","11313.0","virginica","18054.0","P-R"
"species_list","11303.0","occidentalis","18056.0","P-R"
"species_list","21566.0","sp.","18056.0","P-R"
"species_list","11123.0","alopecuroides","18294.0","P-R"
"species_list","22361.0","sp.","18294.0","P-R"
"species_list","11154.0","australis","18896.0","P-R"
"species_list","21424.0","sp.","18896.0","P-R"
"species_list","11251.0","avenaceum","19157.0","P-R"
"species_list","22058.0","sp.","19157.0","P-R"
"species_list","11042.0","anceps","19229.0","P-R"
"species_list","11052.0","capillare","19229.0","P-R"
"species_list","11054.0","dichotomiflorum","19229.0","P-R"
"species_list","11071.0","hemitomon","19229.0","P-R"
"species_list","11079.0","miliaceum","19229.0","P-R"
"species_list","11089.0","philadelphicum","19229.0","P-R"
"species_list","11097.0","rigidulum","19229.0","P-R"
"species_list","11100.0","rigidulum var. pubescens","19229.0","P-R"
"species_list","11081.0","sp.","19229.0","P-R"
"species_list","11112.0","verrucosum","19229.0","P-R"
"species_list","11113.0","virgatum","19229.0","P-R"
"species_list","11114.0","virgatum cv. Cloud Nine","19229.0","P-R"
"species_list","11115.0","virgatum cv. Dallas Blues","19229.0","P-R"
"species_list","11116.0","virgatum cv. Heavy Metal","19229.0","P-R"
"species_list","11117.0","virgatum cv. Prairie Skies","19229.0","P-R"
"species_list","11118.0","virgatum cv. Rehbraun","19229.0","P-R"
"species_list","11119.0","virgatum cv. Rotstrahlbusch","19229.0","P-R"
"species_list","11120.0","virgatum cv. Shenandoah","19229.0","P-R"
"species_list","11056.0","dissectum","19230.0","P-R"
"species_list","11064.0","floridanum","19230.0","P-R"
"species_list","11077.0","laeve","19230.0","P-R"
"species_list","11104.0","setaceum","19230.0","P-R"
"species_list","21403.0","sp.","19230.0","P-R"
"species_list","11153.0","arundinacea","19231.0","P-R"
"species_list","21508.0","sp.","19231.0","P-R"
"species_list","11224.0","pratense","19232.0","P-R"
"species_list","22252.0","sp.","19232.0","P-R"
"species_list","11315.0","alsodes","19233.0","P-R"
"species_list","11321.0","annua","19233.0","P-R"
"species_list","11329.0","autumnalis","19233.0","P-R"
"species_list","11339.0","bulbosa","19233.0","P-R"
"species_list","11350.0","compressa","19233.0","P-R"
"species_list","11357.0","cuspidata","19233.0","P-R"
"species_list","11399.0","palustris","19233.0","P-R"
"species_list","11408.0","pratensis","19233.0","P-R"
"species_list","22217.0","sp.","19233.0","P-R"
"species_list","11440.0","sylvestris","19233.0","P-R"
"species_list","11442.0","trivialis","19233.0","P-R"
"species_list","11345.0","ceratophyllum","19642.0","P-R"
"species_list","22168.0","sp.","19642.0","P-R"
"species_list","11175.0","divaricata ssp. divaricata","19696.0","P-R"
"species_list","11198.0","maculata","19696.0","P-R"
"species_list","11199.0","maculata cv. Alpha","19696.0","P-R"
"species_list","11200.0","maculata cv. Natascha","19696.0","P-R"
"species_list","11201.0","maculata cv. Omega","19696.0","P-R"
"species_list","11202.0","maculata cv. Rosalinde","19696.0","P-R"
"species_list","11211.0","paniculata","19696.0","P-R"
"species_list","11212.0","paniculata cv. Blue Paradise","19696.0","P-R"
"species_list","11213.0","paniculata cv. David","19696.0","P-R"
"species_list","11214.0","paniculata cv. Eva Cullum","19696.0","P-R"
"species_list","11215.0","paniculata cv. Franz Schubert","19696.0","P-R"
"species_list","11216.0","paniculata cv. Katherine","19696.0","P-R"
"species_list","11217.0","paniculata cv. Nicky","19696.0","P-R"
"species_list","11218.0","paniculata cv. Robert Poore","19696.0","P-R"
"species_list","11220.0","pilosa","19696.0","P-R"
"species_list","11221.0","pilosa cv. Ozarkiana","19696.0","P-R"
"species_list","21274.0","sp.","19696.0","P-R"
"species_list","11230.0","stolonifera","19696.0","P-R"
"species_list","11231.0","stolonifera cv. Bruce's White","19696.0","P-R"
"species_list","11232.0","stolonifera cv. Homefires","19696.0","P-R"
"species_list","11233.0","stolonifera cv. Porters Purple","19696.0","P-R"
"species_list","11234.0","stolonifera cv. Sherwood Purple","19696.0","P-R"
"species_list","11238.0","subulata ssp. subulata","19696.0","P-R"
"species_list","11420.0","reptans","19697.0","P-R"
"species_list","21407.0","sp.","19697.0","P-R"
"species_list","11319.0","ambigua","19720.0","P-R"
"species_list","11354.0","cruciata","19720.0","P-R"
"species_list","11358.0","curtissii","19720.0","P-R"
"species_list","11379.0","incarnata","19720.0","P-R"
"species_list","11382.0","lutea","19720.0","P-R"
"species_list","11385.0","mariana","19720.0","P-R"
"species_list","11393.0","nuttallii","19720.0","P-R"
"species_list","11400.0","paucifolia","19720.0","P-R"
"species_list","11407.0","polygama","19720.0","P-R"
"species_list","11429.0","sanguinea","19720.0","P-R"
"species_list","11436.0","senega","19720.0","P-R"
"species_list","21825.0","sp.","19720.0","P-R"
"species_list","11447.0","verticillata","19720.0","P-R"
"species_list","11324.0","articulata","19760.0","P-R"
"species_list","22366.0","sp.","19760.0","P-R"
"species_list","11318.0","amphibium","19790.0","P-R"
"species_list","11325.0","arifolium","19790.0","P-R"
"species_list","11330.0","aviculare","19790.0","P-R"
"species_list","11346.0","cespitosum","19790.0","P-R"
"species_list","11349.0","cilinode","19790.0","P-R"
"species_list","11351.0","convolvulus","19790.0","P-R"
"species_list","11359.0","cuspidatum","19790.0","P-R"
"species_list","11366.0","erectum","19790.0","P-R"
"species_list","11375.0","hydropiper","19790.0","P-R"
"species_list","11376.0","hydropiperoides","19790.0","P-R"
"species_list","11381.0","lapathifolium","19790.0","P-R"
"species_list","11397.0","orientale","19790.0","P-R"
"species_list","11404.0","pensylvanicum","19790.0","P-R"
"species_list","11403.0","perfoliatum","19790.0","P-R"
"species_list","11405.0","persicaria","19790.0","P-R"
"species_list","11412.0","punctatum","19790.0","P-R"
"species_list","11430.0","sachalinense","19790.0","P-R"
"species_list","11431.0","sagittatum","19790.0","P-R"
"species_list","11432.0","scandens","19790.0","P-R"
"species_list","11433.0","scandens var. cristatum","19790.0","P-R"
"species_list","11383.0","sp.","19790.0","P-R"
"species_list","11441.0","tenue","19790.0","P-R"
"species_list","11450.0","virginianum","19790.0","P-R"
"species_list","11713.0","acetosella","19792.0","P-R"
"species_list","11716.0","altissimus","19792.0","P-R"
"species_list","11726.0","crispus","19792.0","P-R"
"species_list","11766.0","obtusifolius","19792.0","P-R"
"species_list","11792.0","salicifolius var. mexicanus","19792.0","P-R"
"species_list","22177.0","sp.","19792.0","P-R"
"species_list","11801.0","verticillatus","19792.0","P-R"
"species_list","11322.0","appalachianum","19951.0","P-R"
"species_list","21785.0","sp.","19951.0","P-R"
"species_list","11451.0","virginianum","19951.0","P-R"
"species_list","11352.0","cordata","19983.0","P-R"
"species_list","22078.0","sp.","19983.0","P-R"
"species_list","11395.0","oleracea","19986.0","P-R"
"species_list","21643.0","sp.","19986.0","P-R"
"species_list","11355.0","crispus","19999.0","P-R"
"species_list","11361.0","diversifolius","19999.0","P-R"
"species_list","11368.0","foliosus","19999.0","P-R"
"species_list","11390.0","nodosus","19999.0","P-R"
"species_list","11413.0","pulcher","19999.0","P-R"
"species_list","21285.0","sp.","19999.0","P-R"
"species_list","11124.0","atropurpurea","20248.0","P-R"
"species_list","11136.0","glabella ssp. glabella","20248.0","P-R"
"species_list","21397.0","sp.","20248.0","P-R"
"species_list","11578.0","abortivus","20332.0","P-R"
"species_list","11579.0","acris","20332.0","P-R"
"species_list","11584.0","bulbosus","20332.0","P-R"
"species_list","11585.0","fascicularis","20332.0","P-R"
"species_list","11586.0","ficaria","20332.0","P-R"
"species_list","11590.0","hispidus","20332.0","P-R"
"species_list","11591.0","hispidus var. caricetorum","20332.0","P-R"
"species_list","11595.0","micranthus","20332.0","P-R"
"species_list","11599.0","pusillus","20332.0","P-R"
"species_list","11602.0","recurvatus","20332.0","P-R"
"species_list","11603.0","repens","20332.0","P-R"
